h2,ch4,c2h6,c2h4,c2h2,act
123.0,50.7,9.0,62.0,65.9,1
2.0,41.0,133.0,9.0,21.0,1
26.0,68.0,93.0,31.0,59.0,1
77.0,36.0,27.0,18.0,76.0,1
46.0,21.0,1.0,11.0,93.0,1
25.0,28.0,27.0,15.0,80.0,1
88.0,45.0,57.0,15.0,39.0,1
61.0,21.0,2.0,26.0,89.0,1
151.0,51.0,16.0,12.0,19.0,1
75.0,5.0,31.0,69.0,36.0,1
87.0,34.0,23.0,15.0,60.0,1
114.0,41.0,27.0,15.0,42.0,1
46.0,20.0,14.0,10.0,42.0,1
22.0,14.0,19.0,6.0,56.0,1
70.0,4.0,91.0,0.001,34.0,1
65.4,20.2,70.0,39.0,40.2,1
155.0,49.0,69.3,42.0,10.7,1
88.5,22.8,108.4,12.0,7.5,1
0.001,0.001,10.0,5.0,35.0,1
34.0,0.001,0.001,0.001,44.0,1
12.4,6.5,15.3,69.0,15.0,1
17.0,42.0,192.0,12.0,20.0,1
4.0,88.0,213.0,14.0,35.0,1
42.0,124.0,1.0,8.0,0.001,4
36.0,167.0,230.0,18.0,0.001,4
10.0,56.0,72.0,70.0,0.001,4
9.0,38.0,93.0,8.0,0.001,4
36.0,21.0,65.0,2.0,0.001,4
161.0,38.0,210.0,13.0,0.001,4
38.0,38.0,296.0,14.0,0.001,4
13.0,59.0,117.0,44.0,0.001,4
10.0,44.0,106.0,28.0,0.001,4
15.0,7.0,92.0,5.0,0.001,4
85.0,98.0,315.0,30.0,0.001,4
74.0,173.0,263.0,33.0,0.001,4
122.0,161.0,271.0,35.0,0.001,4
69.0,174.0,267.0,15.0,0.001,4
113.0,137.0,173.0,34.0,0.001,4
111.0,67.0,105.0,9.0,0.001,4
18.0,30.0,146.0,8.0,0.001,4
21.0,14.0,191.0,90.0,0.001,4
31.2,8.9,119.0,4.4,0.001,4
34.0,8.6,70.3,3.1,0.001,4
10.0,24.0,80.0,5.0,0.001,4
0.001,43.0,146.0,9.0,0.001,4
0.001,153.0,395.0,11.7,0.001,4
320.0,131.0,187.0,127.0,0.001,4
13.2,18.7,97.4,79.5,4.7,4
16.4,45.5,68.7,3.8,0.001,4
0.001,116.0,70.0,0.001,0.001,4
24.0,109.0,69.0,0.001,0.001,4
0.001,33.7,136.0,11.4,0.001,4
54.9,8.8,80.0,2.5,0.001,4
93.5,131.9,39.0,11.7,0.001,4
16.0,68.0,124.0,15.0,0.001,4
11.0,46.0,155.0,18.0,0.001,4
16.0,68.0,157.0,19.0,0.001,4
29.0,71.0,158.0,20.0,0.001,4
19.0,48.0,76.0,18.0,0.001,4
8.0,16.0,88.0,7.0,0.001,4
10.0,26.0,147.0,6.0,0.001,4
9.0,56.0,135.0,7.0,1.0,4
45.0,125.0,111.0,25.0,0.001,4
16.0,105.0,224.0,15.0,0.001,4
10.0,63.0,176.0,35.0,0.001,4
6.0,38.0,93.0,32.0,0.001,4
12.0,28.0,102.0,3.0,0.001,4
27.0,28.0,136.0,8.0,0.001,4
27.0,49.0,192.0,9.0,0.001,4
24.0,47.0,113.0,10.0,0.001,4
43.0,28.0,72.0,9.0,0.001,4
25.0,29.0,137.0,8.0,0.001,4
19.0,62.0,95.0,5.0,0.001,4
157.0,46.0,76.0,12.0,0.001,4
115.0,129.0,316.0,36.0,0.001,4
112.0,68.0,136.0,9.0,0.001,4
11.0,271.0,465.0,32.0,0.001,4
121.0,73.0,179.0,11.0,0.001,4
128.0,35.0,213.0,17.0,0.001,4
16.0,80.0,134.0,10.0,0.001,4
92.0,27.0,67.0,7.0,0.001,4
17.0,21.0,118.0,0.001,4.0,4
36.0,94.0,78.0,13.0,2.0,4
6.0,197.0,476.9,16.9,0.001,4
24.7,20.4,117.0,71.0,6.8,4
74.0,100.0,85.0,17.0,0.001,4
39.4,65.2,103.9,8.1,0.001,4
74.8,30.1,82.3,13.6,0.001,4
79.0,40.0,264.0,10.0,0.001,4
5.0,14.0,234.0,5.0,0.001,4
15.0,139.0,160.0,343.0,0.001,5
0.001,6.0,52.0,67.0,0.001,5
26.0,398.0,85.0,319.0,0.001,5
50.0,274.0,95.0,320.0,6.3,5
31.0,63.0,246.0,714.0,7.0,5
2.0,5.0,81.0,172.0,0.001,5
3.0,5.0,90.0,185.0,3.0,5
16.0,98.0,35.0,64.0,0.001,5
2.0,123.0,7.0,18.0,0.001,5
185.0,302.0,27.0,33.0,0.001,5
14.0,15.0,42.0,73.0,0.001,5
62.0,425.0,276.0,651.0,26.0,5
88.7,460.8,94.9,184.6,18.3,5
119.0,670.0,286.0,934.0,19.0,5
109.0,102.0,28.0,91.0,0.001,5
0.001,4.9,81.0,172.0,0.001,5
24.0,78.0,266.0,779.0,7.0,5
24.0,80.0,258.0,741.0,6.0,5
18.0,35.0,2.0,110.0,0.001,2
10.0,4.0,1.0,87.0,0.001,2
8.0,1.0,0.001,60.0,0.001,2
24.0,20.0,4.0,87.0,0.001,2
21.0,42.0,4.0,92.0,0.001,2
35.0,29.0,7.0,78.0,0.001,2
8.0,88.0,45.0,252.0,0.001,2
0.001,28.0,64.0,408.0,6.0,2
0.001,106.0,170.0,871.0,6.0,2
86.0,480.0,155.0,644.0,9.0,2
121.0,450.0,146.0,898.0,116.0,2
0.001,3.4,0.001,54.0,0.001,2
11.0,13.0,2.0,127.0,0.001,2
4.0,2.0,1.0,63.0,0.001,2
20.0,26.0,6.0,55.0,0.001,2
34.0,174.0,52.0,361.0,0.001,2
7.0,31.0,23.0,148.0,0.001,2
0.001,0.001,0.001,142.0,0.001,2
0.001,10.0,17.0,68.0,5.0,2
9.0,47.0,144.0,628.0,0.001,2
53.0,189.0,25.0,295.0,5.0,2
12.0,270.0,0.001,275.0,0.001,2
0.001,153.0,130.0,677.0,13.0,2
27.0,51.0,0.001,153.0,0.001,2
0.001,0.001,9.0,57.0,0.001,2
78.0,20.0,11.0,13.0,28.0,3
60.0,10.0,4.0,4.0,4.0,3
95.0,10.0,0.001,11.0,39.0,3
210.0,22.0,6.0,6.0,7.0,3
385.0,60.0,8.0,53.0,159.0,3
120.0,25.0,1.0,8.0,40.0,3
4.0,1.0,2.0,7.0,52.0,3
57.0,24.0,2.0,27.0,30.0,3
120.0,31.0,0.001,66.0,94.0,1
13.0,3.0,1.0,3.0,6.0,1
137.0,67.0,7.0,53.0,104.0,1
34.0,21.0,4.0,49.0,56.0,1
150.0,130.0,9.0,55.0,30.0,1
75.0,15.0,7.0,14.0,26.0,1
60.0,5.0,2.0,21.0,21.0,1
90.0,28.0,8.0,31.0,32.0,1
305.0,85.0,25.0,197.0,130.0,1
245.0,120.0,18.0,131.0,167.0,1
150.0,22.0,9.0,60.0,11.0,2
100.0,200.0,110.0,670.0,11.0,2
1.0,8.0,8.0,100.0,6.0,2
107.0,143.0,34.0,222.0,2.0,2
130.0,140.0,2.0,120.0,0.001,4
55.0,22.0,358.0,2.6,0.001,4
78.0,66.0,283.0,2.6,0.001,4
530.0,345.0,85.0,266.0,21.0,1
60.0,5.0,2.0,21.0,32.0,1
1.0,27.0,49.0,4.0,1.0,4
14.0,14.0,124.0,7.0,1.0,4
19.3,103.0,159.0,19.0,0.6,2
27.0,30.0,23.0,2.4,0.1,4
23.0,63.0,54.0,10.0,0.3,3
21.0,34.0,5.0,47.0,62.0,1
160.0,130.0,33.0,96.0,0.1,5
180.0,175.0,75.0,50.0,4.0,5
345.0,112.3,27.5,51.5,58.8,3
30.4,117.0,44.2,138.0,0.1,5
181.0,262.0,41.0,28.0,0.001,4
173.0,334.0,172.0,812.5,37.7,2
60.0,40.0,6.9,110.0,70.0,1
220.0,340.0,42.0,480.0,14.0,2
170.0,320.0,53.0,520.0,3.2,2
27.0,90.0,42.0,63.0,0.2,5
56.0,286.0,96.0,928.0,7.0,2
200.0,48.0,14.0,117.0,131.0,1
78.0,161.0,86.0,353.0,10.0,2
32.4,5.5,1.4,12.6,13.2,1
980.0,73.0,58.0,12.0,0.001,6
160.0,130.0,33.0,96.0,0.001,4
650.0,53.0,35.0,20.0,0.001,6
95.0,110.0,160.0,50.0,0.001,4
300.0,490.0,180.0,360.0,95.0,5
200.0,700.0,250.0,740.0,1.0,5
625.0,130.0,47.0,2.0,0.0001,4
56.0,61.0,75.0,32.0,31.0,6
234.5,30.28,6.11,47.69,175.88,3
18.34,16.26,3.38,17.95,16.42,1
505.57,475.35,242.3,524.45,3.29,4
36.0,30.0,10.0,93.0,7.1,2
530.0,345.0,85.0,266.0,21.0,1
60.0,5.0,2.0,21.0,32.0,1
1.0,27.0,49.0,4.0,1.0,4
14.0,14.0,124.0,7.0,1.0,4
19.3,103.0,159.0,19.0,0.6,2
27.0,30.0,23.0,2.4,0.1,4
23.0,63.0,54.0,10.0,0.3,3
21.0,34.0,5.0,47.0,62.0,1
160.0,130.0,33.0,96.0,0.1,5
180.0,175.0,75.0,50.0,4.0,5
345.0,112.3,27.5,51.5,58.8,3
30.4,117.0,44.2,138.0,0.1,5
181.0,262.0,41.0,28.0,0.001,4
173.0,334.0,172.0,812.5,37.7,2
60.0,40.0,6.9,110.0,70.0,1
220.0,340.0,42.0,480.0,14.0,2
170.0,320.0,53.0,520.0,3.2,2
27.0,90.0,42.0,63.0,0.2,5
56.0,286.0,96.0,928.0,7.0,2
200.0,48.0,14.0,117.0,131.0,1
78.0,161.0,86.0,353.0,10.0,2
32.4,5.5,1.4,12.6,13.2,1
980.0,73.0,58.0,12.0,0.001,6
160.0,130.0,33.0,96.0,0.001,4
650.0,53.0,35.0,20.0,0.001,6
95.0,110.0,160.0,50.0,0.001,4
300.0,490.0,180.0,360.0,95.0,5
200.0,700.0,250.0,740.0,1.0,5
625.0,130.0,47.0,2.0,0.0001,4
56.0,61.0,75.0,32.0,31.0,6
234.5,30.28,6.11,47.69,175.88,3
18.34,16.26,3.38,17.95,16.42,1
505.57,475.35,242.3,524.45,3.29,4
36.0,30.0,10.0,93.0,7.1,2
345.0,112.3,27.5,51.5,58.8,3
181.0,262.0,41.0,28.0,0.001,4
172.9,334.0,172.0,812.5,37.7,2
60.0,40.0,6.9,110.0,70.0,1
220.0,340.0,42.0,480.0,14.0,2
170.0,320.0,53.0,520.0,3.2,2
27.0,90.0,42.0,73.0,0.2,4
565.0,53.0,34.0,47.0,0.001,3
56.0,286.0,96.0,28.0,7.0,2
200.0,48.0,14.0,117.0,131.0,1
78.0,161.0,86.0,353.0,10.0,2
32.4,5.5,1.4,12.6,13.2,1
41.0,65.0,22.0,58.0,0.001,5
20.0,48.0,36.0,186.0,0.001,2
179.0,306.0,73.0,579.0,0.001,2
73.0,177.0,37.0,52.0,0.001,5
39.0,7.0,12.0,65.0,0.001,2
37.0,96.0,19.0,57.0,0.001,5
46.0,147.0,27.0,150.0,0.001,2
18.0,63.0,20.0,51.0,0.001,5
28.0,62.0,16.0,76.0,0.001,2
68.0,78.0,103.0,136.0,0.001,2
54.0,143.0,23.0,101.0,0.001,5
19.0,47.0,27.0,62.0,0.001,5
86.0,277.0,63.0,338.0,0.001,2
20.0,19.0,45.0,77.0,0.001,2
25.0,49.0,42.0,58.0,0.001,5
53.0,150.0,64.0,379.0,0.001,2
114.0,241.0,80.0,574.0,0.001,2
99.0,288.0,73.0,386.0,0.001,2
34.0,83.0,100.0,136.0,0.001,2
20.0,132.0,61.0,17.0,0.001,4
13.0,138.0,83.0,16.0,0.001,4
43.0,116.0,65.0,139.0,0.001,5
179.0,306.0,73.0,579.0,0.001,2
57.0,141.0,38.0,51.0,0.001,5
35.0,283.0,121.0,222.0,0.001,5
15.0,159.0,29.0,87.0,0.001,5
55.0,159.0,114.0,493.0,0.001,2
37.0,123.0,67.0,52.0,0.001,4
7.0,15.0,78.0,58.0,0.001,4
30.0,51.0,12.0,54.0,0.001,2
31.0,56.0,33.0,77.0,0.001,5
109.0,226.0,68.0,192.0,0.001,5
137.0,279.0,66.0,505.0,0.001,2
59.0,119.0,36.0,70.0,0.001,5
151.0,242.0,68.0,232.0,0.001,5
870.0,77.0,73.0,54.0,14.0,6
376.0,575.0,146.0,1092.0,0.001,2
17.0,40.0,11.0,86.0,0.001,2
90.0,313.0,67.0,566.0,10.0,4
23.0,6.0,172.0,23.0,31.0,4
103.0,74.0,80.0,9.0,0.001,4
124.0,166.0,87.0,59.0,0.001,4
240.0,20.0,5.0,28.0,96.0,3
160.0,10.0,3.0,1.0,1.0,3
56.0,61.0,75.0,32.0,31.0,3
127.0,24.0,0.001,32.0,81.0,1
176.0,205.9,47.7,75.7,68.7,1
345.0,112.3,27.5,51.5,58.8,3
181.0,262.0,41.0,28.0,0.001,4
172.9,334.0,172.0,812.5,37.7,2
60.0,40.0,6.9,110.0,70.0,1
220.0,340.0,42.0,480.0,14.0,2
170.0,320.0,53.0,520.0,3.2,2
27.0,90.0,42.0,73.0,0.2,4
565.0,53.0,34.0,47.0,0.001,3
56.0,286.0,96.0,28.0,7.0,2
200.0,48.0,14.0,117.0,131.0,1
78.0,161.0,86.0,353.0,10.0,2
32.4,5.5,1.4,12.6,13.2,1
41.0,65.0,22.0,58.0,0.001,5
20.0,48.0,36.0,186.0,0.001,2
179.0,306.0,73.0,579.0,0.001,2
73.0,177.0,37.0,52.0,0.001,5
39.0,7.0,12.0,65.0,0.001,2
37.0,96.0,19.0,57.0,0.001,5
46.0,147.0,27.0,150.0,0.001,2
18.0,63.0,20.0,51.0,0.001,5
28.0,62.0,16.0,76.0,0.001,2
68.0,78.0,103.0,136.0,0.001,2
54.0,143.0,23.0,101.0,0.001,5
19.0,47.0,27.0,62.0,0.001,5
86.0,277.0,63.0,338.0,0.001,2
20.0,19.0,45.0,77.0,0.001,2
25.0,49.0,42.0,58.0,0.001,5
53.0,150.0,64.0,379.0,0.001,2
114.0,241.0,80.0,574.0,0.001,2
99.0,288.0,73.0,386.0,0.001,2
34.0,83.0,100.0,136.0,0.001,2
20.0,132.0,61.0,17.0,0.001,4
13.0,138.0,83.0,16.0,0.001,4
43.0,116.0,65.0,139.0,0.001,5
179.0,306.0,73.0,579.0,0.001,2
57.0,141.0,38.0,51.0,0.001,5
35.0,283.0,121.0,222.0,0.001,5
15.0,159.0,29.0,87.0,0.001,5
55.0,159.0,114.0,493.0,0.001,2
37.0,123.0,67.0,52.0,0.001,4
7.0,15.0,78.0,58.0,0.001,4
30.0,51.0,12.0,54.0,0.001,2
31.0,56.0,33.0,77.0,0.001,5
109.0,226.0,68.0,192.0,0.001,5
137.0,279.0,66.0,505.0,0.001,2
59.0,119.0,36.0,70.0,0.001,5
151.0,242.0,68.0,232.0,0.001,5
870.0,77.0,73.0,54.0,14.0,6
376.0,575.0,146.0,1092.0,0.001,2
17.0,40.0,11.0,86.0,0.001,2
90.0,313.0,67.0,566.0,10.0,4
23.0,6.0,172.0,23.0,31.0,4
103.0,74.0,80.0,9.0,0.001,4
124.0,166.0,87.0,59.0,0.001,4
240.0,20.0,5.0,28.0,96.0,3
160.0,10.0,3.0,1.0,1.0,3
56.0,61.0,75.0,32.0,31.0,3
127.0,24.0,0.001,32.0,81.0,1
